validfromdate,validfromyearweek,validtodate,personid,portfolioid,iscorporatepersonyn,dateinstroomweek,dateinstroommaand,instroomjaarweek,instroompakket,birthyear,geslacht,type,enofyn,corporateid,birthday,subtype,code,name,aantalbetaaltransacties,aantalatmtransacties,aantalpostransacties,aantalfueltransacties,lasttransaceow,pakketcategorie_x,betalenyn,saldobetalen,depositoyn,saldodeposito,flexibelsparenyn,saldoflexibelsparen,kwartaalsparenyn,saldokwartaalsparen,saldototaal,saldolangetermijnsparen,aantaltegenrekeningenlaatsteq,aantalloginsapp,aantalloginsweb,lastactivityeow,pakketcategorie_y,overstapserviceyn,betaalalertsyn,roodstandyn,saldoregulatieyn,appyn,activitystatus,accountoverlays
2016-11-27,201647,,dbe9e654c2df2d641af20822b0af62dfe0bdcd21,efb08af2f5c7b87d84b9c46b56c8ef4096e4343c,0,2016-12-04,2016-11-30,201648.0,Zakelijk,1971.0,Man,Corporate Portfolio,0.0,6860df99cd77fbfdd03a882d6f4a76ed79d60cb4,2016-03-31 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,47.0,0.0,8.0,0.0,2020-12-27,Zakelijk pakket,1.0,-2389.71,0.0,0.0,1.0,211250.0,0.0,0.0,208860.29,0.0,12.0,2.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2014-12-10,201450,,11885e6e637a0926794c384630d693592610fef7,0031725831bfa33c824570972d344188afe5df83,0,2014-12-21,2014-12-31,201451.0,Basis,1945.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,0.0,0.0,0.0,0.0,2020-12-27,Knab Basis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2020-12-27,Knab Basis,0.0,1.0,0.0,0.0,1.0,1.0,
2019-12-01,201948,,72ff3618b89c14e6ee298d8688c1d86e39083aeb,b2016f9e0fcedc21e372c741189cec1e1b8dcc4b,0,2019-12-01,2019-12-31,201948.0,Zakelijk,1979.0,Vrouw,Corporate Portfolio,0.0,cafe5de7bf58b82484ccf9d91c0f0d1757129295,2019-10-01 00:00:00.000000,Eenmanszaak,74102.0,74102 - Industrieel en productontwerp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,201552,,64fdb5f8634fdf9aa5c50c8c947f3e608c440137,3b3db907160089e7d5d32a4ce8404a7d7e69493f,0,2016-01-10,2016-01-31,201601.0,Zakelijk,1974.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,131ce6c8f2df1d5e48772a3a69890c388764ac8d,2015-01-01 00:00:00.000000,Vennootschap onder firma,6831.0,"6831 - * Bemiddeling bij handel, huur of verhuur van onroerend goed",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2017-01-03,201701,,8bbd6becece5954dfb158759ecf5fea5c38c7d97,4c9f27da5e45e1c4320ec95545eca008fefcba1e,0,2017-01-08,2017-01-31,201701.0,Plus,1970.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,175.0,6.0,136.0,0.0,2020-12-27,Particulier Betalend,1.0,3739.48,0.0,0.0,1.0,21621.45,0.0,0.0,25360.93,0.0,37.0,114.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2014-10-04,201440,,d4db6fdaac2237fc829090c3626d9e7b1dd1bf42,8fff54cb95d4e179d47e5b14b9d0c294d87cb799,0,2014-10-05,2014-10-31,201440.0,Basis,1964.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,201437,,af52e6cdab876a253f1942b5becfc280ac9959ef,d358da12950b6f02c8f58ccdc068facefb098e7d,0,2014-09-14,2014-09-30,201437.0,Basis,1961.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,201752,,92d9ac23813d5518413af4bf0671a0773835153f,a22ac9672afd70639a3717947b19fef3ed3179d6,0,2017-12-31,2017-12-31,201752.0,Zakelijk,1968.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,a5f83352e96c876bd64eacbfa79b17cdd8625add,2018-01-01 00:00:00.000000,Vennootschap onder firma,96031.0,96031 - Uitvaartverzorging,272.0,0.0,50.0,18.0,2020-12-27,Zakelijk pakket,1.0,12013.2,0.0,0.0,1.0,13000.81,1.0,39620.68,64634.69,39620.68,99.0,269.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,1.0,1.0,1.0,4.0,1.0
2014-08-29,201435,,371d1a14a4ab1d39e17714f5c1e97e5b2725d0d9,64abc7d6ba7cc544e5984d404ba268d03bfaa0dc,0,2014-09-07,2014-09-30,201436.0,Zakelijk,1969.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,cabc52bcfa3f15ca617a8bfb2c14f78fbccabf38,2014-07-23 14:23:00.000000,Stichting,88993.0,88993 - Lokaal welzijnswerk,5.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,1662.11,0.0,0.0,0.0,0.0,1.0,0.0,1662.11,0.0,1.0,28.0,6.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,1.0,
2014-06-17,201425,,96b5c6ceb69fffcda595ee40994ee129bbdc3f77,c631871277d10c415bdf62ea97df6e5ee5c85414,0,2014-06-29,2014-06-30,201426.0,Zakelijk,1961.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,b58099699fc59ac6598fca15cbe69d51d9de7638,2010-01-01 00:00:00.000000,Eenmanszaak,86919.0,86919 - Overige paramedische praktijken (geen fysiotherapie en psychologie) en alternatieve genezers,159.0,0.0,34.0,0.0,2020-12-27,Zakelijk pakket,1.0,616.25,0.0,0.0,1.0,500.36,0.0,0.0,1116.61,0.0,39.0,188.0,0.0,2020-12-27,Zakelijk pakket,1.0,1.0,0.0,1.0,1.0,4.0,1.0
2014-08-16,201433,,40a7830931f5c8a7c9eba13272bcc541767d8ed3,ea734c18ea2d2fa56302a273e29764052b154300,0,2014-09-21,2014-09-30,201438.0,Zakelijk,1964.0,Vrouw,Corporate Portfolio,0.0,c09235d748df3e13e45c5dee06c218280288cce7,2008-09-09 17:30:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,201509,,437dfc34173e55dcde934f2341c19cfd0274225a,1f79236f59bf4fbd16f50791c23c87166d6952d6,0,2015-03-15,2015-03-31,201511.0,Zakelijk,1990.0,Vrouwen,Corporate Portfolio,0.0,7195136bafa1cddc8ee264300b7ca407edd68ee0,2014-12-29 00:00:00.000000,Vennootschap onder firma,86919.0,86919 - Overige paramedische praktijken (geen fysiotherapie en psychologie) en alternatieve genezers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,201413,,de4aeb4b7dd8ec151559c772144070f8d7a3895e,a7ad13ff34eb4863979cb482fe84b19d6592664e,0,2014-03-30,2014-03-31,201413.0,Plus,1982.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,99.0,0.0,26.0,0.0,2020-12-27,Particulier Betalend,1.0,2082.78,0.0,0.0,1.0,20234.74,1.0,6747.36,29064.88,6747.36,22.0,194.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,4.0,
2015-04-04,201514,,4af64e1ebe57495532ab3d462f0966c7aa20d350,d05dcc388c3f5b997a7d6533f461d4cd5af76ecc,0,2015-04-12,2015-04-30,201515.0,Plus,1953.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,4.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,1.0,30.63,0.0,0.0,0.0,0.0,1.0,200000.0,200030.63,200000.0,0.0,9.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,2.0,
2016-09-10,201636,,7f2c1219ddfd2a16e228e261b66f86b68c90450d,5d14d8f67ac34665c2f70c7f2c39cdd11fe02b20,0,2016-09-18,2016-09-30,201637.0,Plus,1968.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,201425,,0c986e3aa26ea7887610c7f9c30e0a2f88180d41,47d6d5da4c4cf1dd47de21c12b9a6c044b88cb52,0,2016-01-10,2016-01-31,201601.0,Plus,1960.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,201601,,995eea84bbc62b6b197b05e979b05c7bcf3603a7,2a76024e70157ccc7f1345f70e4199457ffe357d,0,2016-01-10,2016-01-31,201601.0,Plus,1964.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,7.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,1.0,395.4,1.0,220000.0,1.0,4661.82,1.0,0.0,225057.22,220000.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,2.0,
2013-12-15,201350,,d9d7d2c7dbcddf39adb3a2e8d83100c61fb9213a,fefea1200e3efeeb209e7332538fcdb60c4f2cd1,0,2013-12-15,2013-12-31,201350.0,Basis,1970.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,0.0,0.0,0.0,0.0,2020-12-27,Knab Basis,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-12-27,Knab Basis,0.0,1.0,0.0,0.0,0.0,1.0,
2014-11-09,201445,,583520478cfe3ee566252a7b54e6384481673c18,bade601bb14fc9dc31f679fb256a96059f6e503b,0,2014-11-16,2014-11-30,201446.0,Zakelijk,1964.0,Man,Corporate Portfolio,0.0,6840b1088c2cc244cd1ca909e6d306c67d561493,2008-05-15 00:00:00.000000,Eenmanszaak,69203.0,69203 - Boekhoudkantoren ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,201513,,c3bbf8b262aff5bf7502b3f89b9270f900a7f41b,15294bf5d20b7b8ec700d3af005bd7ad47c645c1,0,2015-04-19,2015-04-30,201516.0,Zakelijk,1976.0,Vrouwen,Corporate Portfolio,0.0,1b64e55b4a015da18f21c3ecb02b0a2e474c1b8e,2015-03-04 00:00:00.000000,Vennootschap onder firma,7490.0,7490 - Overige specialistische zakelijke dienstverlening  ,20.0,0.0,2.0,0.0,2020-12-27,Zakelijk pakket,1.0,21046.43,0.0,0.0,0.0,0.0,0.0,0.0,21046.43,0.0,7.0,0.0,8.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,3.0,
2014-04-23,201417,,19fad11b022da7b0a9a98007128119665960f742,f9cce24ef5a74e998667cafc03bcc67d9bad0746,0,2014-05-04,2014-05-31,201418.0,Plus,1983.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,424.0,0.0,306.0,16.0,2020-12-27,Particulier Betalend,1.0,2727.58,0.0,0.0,1.0,13846.34,0.0,0.0,16573.92,0.0,48.0,325.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2014-09-25,201439,,37aa8bab5be69620c7a83c21e982d00447799c6d,a9e2f8e3f5e826a3d4d4317b87983c9c49a1e954,0,2014-09-28,2014-09-30,201439.0,Zakelijk,1964.0,Man,Corporate Portfolio,0.0,efe0978821ffdf502a6fd92dc919a29043a10c1d,2008-04-02 00:00:00.000000,Besloten Vennootschap,70102.0,70102 - Holdings (geen financiële),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-03,201635,,9ab2c4cd98c12d8f612236ca7928d5134b80fc89,27b2d5fcec154086d6412238518a2405c91a07a1,0,2016-09-11,2016-09-30,201636.0,Zakelijk,1973.0,Man,Corporate Portfolio,0.0,f64ad4f32edf12cb706de197df8d356e333661b0,2015-08-06 00:00:00.000000,Eenmanszaak,8211.0,8211 - Brede administratieve dienstverlening ,31.0,0.0,2.0,0.0,2020-12-27,Zakelijk pakket,1.0,742.62,0.0,0.0,1.0,6501.07,0.0,0.0,7243.69,0.0,16.0,114.0,2.0,2020-12-27,Zakelijk pakket,1.0,1.0,1.0,0.0,1.0,4.0,
2014-11-30,201448,,707ad63aaf7b5d1752aef4c413aea0308364c46a,08c1280ca8523f6f9a8c127d77a26fc35b7ff4ec,0,2014-11-30,2014-11-30,201448.0,Basis,1970.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-27,201422,,e2f43af92ed925367b5dc062597ed409f045e71b,afe0bb15ff551aaf09b37b539db1bc9d8fd6e1db,0,2014-06-01,2014-06-30,201422.0,Basis,1992.0,Man,Private Portfolio,0.0,,,,,,9.0,0.0,0.0,0.0,2020-12-27,Knab Basis,1.0,0.0,0.0,0.0,1.0,2500.0,0.0,0.0,2500.0,0.0,1.0,16.0,0.0,2020-12-27,Knab Basis,0.0,1.0,0.0,0.0,1.0,2.0,
2014-09-25,201439,,37aa8bab5be69620c7a83c21e982d00447799c6d,0de79085ca2bb58f94ea1b97a7e81c3227843387,0,2014-10-26,2014-10-31,201443.0,Plus,1964.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-27,201439,,0c986e3aa26ea7887610c7f9c30e0a2f88180d41,518dfc90d008dd3784e26806643a93dbb20c4e65,0,2014-10-12,2014-10-31,201441.0,Plus,1960.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-25,201452,,8d71512f6b5885174860c64ba01ea98c734c1217,dea2f3c0c2aaa68fc3f0146b75451745a4a9fa1e,0,2015-01-04,2015-01-31,201501.0,Zakelijk,1963.0,Man,Corporate Portfolio,0.0,d204200af00e22dac2eb4f09826084e9718090d6,2013-06-29 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,201419,,fd71899868cd721b840470e0186faffc3597def5,451e2a2013f7180c1172e338446fe58eb9a91f5f,0,2014-05-11,2014-05-31,201419.0,Basis,1963.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,6.0,0.0,0.0,0.0,2020-12-27,Knab Basis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2020-12-27,Knab Basis,0.0,1.0,0.0,0.0,1.0,1.0,
2014-11-28,201448,,4e830b19c5d8e41a4c0b11e88ffa52e022584103,82639b6ecdf410c78e1abce870d61e531174b0c9,0,2014-12-07,2014-12-31,201449.0,Zakelijk,1969.0,Man,Corporate Portfolio,0.0,262a76350ee46758365182ab4646bb74e185d325,2014-11-21 00:00:00.000000,Besloten Vennootschap,70222.0,70222 - Advisering op het gebied van management en bedrijfsvoering (geen public relations en organisatieadviesbureaus),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,201433,,dcb6cfb091d67ee8e7016ed4145c231a4c6fc245,0152b5fe47247f9f7c7a766a6b146f8bb807a5fa,0,2014-08-24,2014-08-31,201434.0,Basis,1952.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-15,201442,,89c6dc7f45a9aedbdd4397db06b52bf5086d09c2,cf6e9f2e4b777ca22a5fbbffb08dd19071fac896,0,2014-10-26,2014-10-31,201443.0,Basis,1987.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,30.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,1.0,-47.58,0.0,0.0,1.0,30398.74,1.0,100035.42,130386.58,100035.42,1.0,17.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,2.0,
2017-11-17,201746,,c9b887bfe4fc2a4cb9aef6da216ab556dd835181,3f7f9fc404af2da87f409887de5e457407656481,0,2017-11-19,2017-11-30,201746.0,Zakelijk,1958.0,Vrouw,Corporate Portfolio,0.0,c0d807af1f5ab1bc07d42e965db5585335d808f5,2015-01-01 00:00:00.000000,Eenmanszaak,8220.0,8220 - Callcenters,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,201437,,d9b473a3765212aeea17d653e17adc354127dab7,7b9dde979e594d7dadd55d6587d6e43abd80aade,0,2014-09-14,2014-09-30,201437.0,Basis,1983.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,201609,,87062a361d6ffd4d8d7844abab005fb900c8ff58,3ba3f3a679f3618162401d6f9522ff23e61186e6,0,2016-03-06,2016-03-31,201609.0,Plus,1972.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,201523,,077f5cb0a22c1b3327ddd5916e3ec69b9fc5ab7c,3b5e73288093bd62c62bde9998268bc45f815a3d,0,2015-06-14,2015-06-30,201524.0,Zakelijk,1975.0,Mannen,Corporate Portfolio,0.0,4f1510d98916767d940e8eac585f8ae3f9297186,2015-05-30 00:00:00.000000,Vennootschap onder firma,7311.0,7311 - Reclamebureaus,27.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,1000.93,0.0,0.0,0.0,0.0,0.0,0.0,1000.93,0.0,14.0,4.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2014-02-22,201408,,ef52c6f4a3784c10e2b64bd297c5b332cb873733,db882a5136b14c2ff8a92ec0e8de2e3bbadda64f,0,2014-02-23,2014-02-28,201408.0,Basis,1990.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,201433,,0d7f37dc60b363561608fc640fec49ebe99f8239,0369f31b9d55fa58b5515ec96103bf8219c7a1e3,0,2014-08-17,2014-08-31,201433.0,Basis,1990.0,Man,Private Portfolio,0.0,,,,,,0.0,0.0,0.0,0.0,2020-12-27,Knab Basis,1.0,0.0,0.0,0.0,1.0,3.53,0.0,0.0,3.53,0.0,0.0,0.0,1.0,2020-12-27,Knab Basis,0.0,1.0,0.0,0.0,1.0,1.0,
2018-02-22,201808,,4e830b19c5d8e41a4c0b11e88ffa52e022584103,15d5d7f39abfe2ced38789fbc2c9a329045ecee2,0,2018-02-25,2018-02-28,201808.0,Zakelijk,1969.0,Man,Corporate Portfolio,0.0,b8d5e0db5087f6027e7feaba5930e09aa58dc321,2018-02-14 00:00:00.000000,Besloten Vennootschap,6201.0,"6201 - Ontwikkelen, produceren en uitgeven van software",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-14,201437,,28912c86063cee1aa001a5e57316cb36ba66e113,a44fb1df3a4a12e1d127c4207b1401d1bce42431,0,2014-09-21,2014-09-30,201438.0,Zakelijk,1977.0,Vrouw,Corporate Portfolio,0.0,5edb7366833c2dd330cc6344a67ba763588fe42e,2014-01-20 00:00:00.000000,Eenmanszaak,7810.0,7810 - Arbeidsbemiddeling,74.0,0.0,10.0,10.0,2020-12-27,Zakelijk pakket,1.0,3660.97,0.0,0.0,0.0,0.0,1.0,102064.43,105725.4,102064.43,33.0,49.0,0.0,2020-12-07,Zakelijk pakket,1.0,1.0,0.0,0.0,1.0,4.0,1.0
2014-12-03,201449,,7e0477c1b8f04e858871a0844e9fe5c0b582e3de,4fa24efbe087a9d186e3a194b75bcadf4ef9b302,0,2014-10-19,2014-10-31,201442.0,Zakelijk,1962.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,32280777fd48a269c92d1ed946f09d8715a3d907,1992-11-05 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,201435,,c1585885565b1eab945b59b0a6fa159a521a3cda,5c5d736a6e4badaca035e126daaad9eaf54c3ae7,0,2014-09-07,2014-09-30,201436.0,Basis,1956.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,0.0,0.0,0.0,0.0,2020-12-27,Knab Basis,1.0,0.0,0.0,0.0,1.0,100052.37,0.0,0.0,100052.37,0.0,0.0,6.0,3.0,2020-12-27,Knab Basis,0.0,1.0,0.0,0.0,1.0,2.0,
2014-08-17,201433,,23cb274c102966c08c81d6a8f7714b05dd9e57c8,d53f53f016baf0c23c2009cbef8f492278508aa5,0,2014-08-24,2014-08-31,201434.0,Basis,1992.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,201506,,146832aa6c0d82115b348610fbb3e7a8bc2bb24a,8e8225326c76543fcf97eef264d0d02caadcf899,0,2015-02-08,2015-02-28,201506.0,Zakelijk,1988.0,Man,Corporate Portfolio,0.0,833681d36c827bccb9018c276ebcb029f0b435b4,2015-02-01 00:00:00.000000,Eenmanszaak,6209.0,6209 - Overige dienstverlenende activiteiten op het gebied van informatietechnologie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,201521,,45464e9d8822a1134438a340328b63b428101dcd,ee7d1015e038b679204848c0bd57263d5a536734,0,2015-05-24,2015-05-31,201521.0,Zakelijk,1968.0,Man,Corporate Portfolio,0.0,5094c099ab16ee960128b9e92c5205c91cafe3ff,2015-04-17 00:00:00.000000,Eenmanszaak,43999.0,43999 - Overige gespecialiseerde werkzaamheden in de bouw n.e.g.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-05,201918,,86837ff38a81d33acc32e8ddaaeecfee24e79714,860ccec882514aeac411fc2787163a6427fe348a,0,2019-05-05,2019-05-31,201918.0,Plus,1992.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,202041,,88758168eb1445ead38c7bee3220f16647cc2a1d,6545c64e0e4d6365e14c85ea3cb715734d28d958,0,2015-03-01,2015-03-31,201509.0,Zakelijk,1981.0,Mannen,Corporate Portfolio,0.0,4fb0c38e82c03ce517d8cac76760e0325148c5f7,2015-02-13 00:00:00.000000,Besloten vennootschap,6201.0,"6201 - Ontwikkelen, produceren en uitgeven van software",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,201946,,8a851b416c3740d02c29d5befc52731e7e220bdd,3912f68c11db589bdbb8013be176bed8814c0be4,0,2019-11-17,2019-11-30,201946.0,Zakelijk,1969.0,Man,Corporate Portfolio,0.0,e50fb1789414f72f6184e5032c376a2348bee797,2019-11-11 00:00:00.000000,Eenmanszaak,5912.0,5912 - Facilitaire activiteiten voor film- en televisieproductie,57.0,0.0,26.0,16.0,2020-12-27,Zakelijk pakket,1.0,1282.34,0.0,0.0,1.0,627.0,1.0,1540.11,3449.45,1540.11,18.0,10.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,1.0
2014-11-07,201445,,22f5dda5274f39185fa55a7b259413a444654d73,b36d76a262f291d0a373a0afd73c3792e83f0235,0,2014-11-09,2014-11-30,201445.0,Plus,1978.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-25,201517,,ede31e9a5db2ba6ba7e4c352a1ccda8afecec715,e0c2f3b28c976e69bfd295fb5db82f3b4f4e8b6f,0,2015-05-03,2015-05-31,201518.0,Zakelijk,1963.0,Man,Corporate Portfolio,0.0,0f7c5033f6173f28583dfe1ed83d1f1440447e5e,2015-04-24 00:00:00.000000,Eenmanszaak,8553.0,8553 - Auto- en motorrijscholen,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2017-10-16,201742,,926c4c3ba8a4c3ebad45b95e2c72033e532612c8,a761420704557bef85c7f03b332df5d4c390f22b,0,2017-10-29,2017-10-31,201743.0,Plus,1992.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,188.0,0.0,198.0,0.0,2020-12-27,Particulier Betalend,1.0,16.21,0.0,0.0,1.0,7668.66,0.0,0.0,7684.87,0.0,22.0,74.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,4.0,
2014-10-04,201440,,2dc15f143e1a8f179f80a6532a8c32611e0887c0,5592b159025e2f2787a045e4545a3a9830881fb1,0,2014-10-12,2014-10-31,201441.0,Zakelijk,1978.0,Man,Corporate Portfolio,0.0,e8d4581b872ed0afbae2d70ea683a8da6d86fe24,2014-07-03 00:00:00.000000,Besloten Vennootschap,9609.0,9609 - * Overige dienstverlening n.e.g.,5.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,46.12,0.0,0.0,0.0,0.0,0.0,0.0,46.12,0.0,2.0,0.0,7.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,0.0,1.0,
2015-06-15,201525,,60dcf0e24016450f84f0a776f983de5635df835a,10fc5cce374602496dde9f2806d46d686a8fc6d7,0,2015-06-21,2015-06-30,201525.0,Plus,1990.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,201513,,e43e0b0a770de6bb40109bd43143832a90070550,6ead75a8355d4e8af63ecbdebb368a6ccd29ba9c,0,2015-03-29,2015-03-31,201513.0,Zakelijk,1958.0,Man,Corporate Portfolio,0.0,7605704406fa6c0e61514e5986fe6298803c1286,2014-03-25 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,201733,,28b73cd99321a4c7381cf7e4c6fe93a3c2edf1f3,e1236c4b65b99403c288eed8ab65a4686402df84,0,2017-08-20,2017-08-31,201733.0,Zakelijk,1970.0,Man,Corporate Portfolio,0.0,f8c3f743d1642fc5d878ee68ca019fb32e009abb,2004-09-15 00:00:00.000000,Besloten Vennootschap,70221.0,70221 - Organisatie-adviesbureaus,14.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,49.77,0.0,0.0,0.0,0.0,1.0,0.0,49.77,0.0,5.0,44.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,3.0,
2016-02-23,201608,,1235b886b4f0b12728ed95bb5a7d55f174a3dcc5,6a6f42b9a69a3da15035b0c03bab1e30f9fe9a9b,0,2016-02-28,2016-02-29,201608.0,Zakelijk,1976.0,Man,Corporate Portfolio,0.0,247241827b0f14f44c1893f21adf90dfed0700cc,2009-04-06 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-11,201715,,e0039af80f04ff1a11ca52a807ad86ace8e98660,02fe95e29592b68da774adfbbf20b1d1c18ad3bd,0,2017-05-07,2017-05-31,201718.0,Plus,1991.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,226.0,0.0,188.0,8.0,2020-12-27,Particulier Betalend,1.0,1275.91,0.0,0.0,0.0,0.0,1.0,38755.37,40031.28,38755.37,45.0,237.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2014-08-03,201431,,c2eab1ef90de11619e4e70251faae7eb943df6a2,8651408e98dc16b3e6ddd64b69abf6b92b697859,0,2014-08-03,2014-08-31,201431.0,Basis,1983.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,201641,,46ebdfc6d24f71dc6c35223b5ca8fc3a122b78b7,5baa5ba033be36b754809a10f620096dd879cffd,0,2016-10-16,2016-10-31,201641.0,Zakelijk,1973.0,Mannen,Corporate Portfolio,0.0,9075006c7b2380e97906392e660dcaa7fe007b9a,2016-10-11 00:00:00.000000,Vennootschap onder firma,7311.0,7311 - Reclamebureaus,10.0,0.0,10.0,0.0,2020-12-27,Zakelijk pakket,1.0,31.53,0.0,0.0,0.0,0.0,0.0,0.0,31.53,0.0,2.0,3.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,1.0,
